rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id
2239	C16H22O2	[M + H]+	C16H22O2	163.91037600873008	163.91037600873008	0.0	53	0.7816803190131024	1.450955750171354	1.4751012395097043	-72867.15403341141		247.16930	618.7030168413185	8596_CCE1706_MZmine3_SIRIUS_fixed_37211
2240	C42H56O6	[M + H]+	C42H56O6	163.79309600658368	163.79309600658368	0.0	48	0.8933761035257992	1.287820367602949	1.287820367602949	-0.30170490369224784		657.41477	658.6794050037861	9538_CCE1706_MZmine3_SIRIUS_fixed_39681
2241	C16H26O	[M + H]+	C16H26O	163.77367647855607	160.51696850633894	3.2567079722171233	50	0.9440065906906494	0.8056281742225496	1.3247223537173822	-76574.95248677002		235.20537	556.5155124664307	7228_CCE1706_MZmine3_SIRIUS_fixed_32895
2242	C18H24O2	[M + H]+	C18H24O2	163.73259280050095	163.73259280050095	0.0	55	0.9611046404707901	1.281111255137853	1.4470944390269995	-1.7812605496620963		273.18442	586.8038958264515	7821_CCE1706_MZmine3_SIRIUS_fixed_34672
2243	C16H28N4O2	[M + Na]+	C16H28N4O2	163.64160826410784	163.64160826410784	0.0	47	0.7667499568541821	0.6737831772355034	0.9452967745237268	-4.299964419265473		331.20902	324.07752546156644	3410_CCE1706_MZmine3_SIRIUS_fixed_16479
2244	C22H30O6	[M + H]+	C22H30O6	163.60913287293235	163.60913287293235	0.0	56	0.9083102245281337	0.8976334962382588	1.4205087254577446	-46040.49027151616		391.21055	393.832004070282	4426_CCE1706_MZmine3_SIRIUS_fixed_22504
2245	C17H33N4O5P	[M + H]+	C17H33N4O5P	163.5990375451206	163.5990375451206	0.0	44	0.7762452107279695	4.769784399358159	4.769784399358159	-0.5437228825518599		405.22591	522.8944873809814	6591_CCE1706_MZmine3_SIRIUS_fixed_31430
2246	C14H24O5	[M + Na]+	C14H24O5	163.55372365156703	163.55372365156703	0.0	51	0.8009155709776545	0.5303705803104986	1.1838410327149738	2.5326939960445176		295.15234	367.2014182806015	4175_CCE1706_MZmine3_SIRIUS_fixed_21088
2247	C19H21N5O5	[M + H]+	C19H21N5O5	163.5382695094581	163.5382695094581	0.0	47	0.7914170484357254	0.6737831772355034	1.7302044962606826	-4.040705855634839		400.15993	231.81109199300408	2009_CCE1706_MZmine3_SIRIUS_fixed_7701
2248	C20H26O3	[M + H]+	C20H26O3	163.4934228142106	163.4934228142106	0.0	55	0.921584787855469	0.7280125816524238	0.8488132737494956	-1.5396705746676311		315.19499	607.8392418101397	7961_CCE1706_MZmine3_SIRIUS_fixed_35138
2249	C18H20O6	[M + H]+	C18H20O6	163.479792372971	163.479792372971	0.0	50	0.8282554257095159	0.9257679177022053	1.5654467025008256	-108128.75845406116		333.13312	257.9724884033203	2434_CCE1706_MZmine3_SIRIUS_fixed_10090
2250	C17H20O7	[M + H]+	C17H20O7	163.4458037279309	163.4458037279309	0.0	51	0.7511682715747241	0.5066211220217595	0.9670954243486073	-1.444875665864049		337.12769	257.68772579572897	2456_CCE1706_MZmine3_SIRIUS_fixed_10206
2251	C17H22O5	[M + H]+	C17H22O5	163.39448124410094	163.39448124410094	0.0	49	0.8506241724985816	1.1122292210035891	1.1430744786808953	-2.011492017572983		307.15338	452.90700651705265	5435_CCE1706_MZmine3_SIRIUS_fixed_27547
2252	C28H32N4O5	[M + H]+	C28H32N4O5	163.35658382487907	163.35658382487907	0.0	38	0.7763761467889907	1.2047854834556588	2.1011247860827837	-3.2336976806806117		505.24291	510.33350944519043	6332_CCE1706_MZmine3_SIRIUS_fixed_30766
2253	C21H24O7	[M + H]+	C21H24O7	163.3450146041053	163.3450146041053	0.0	58	0.9522776159747203	0.550715384043762	1.2401770886908772	-92562.32634513793		389.15913	307.217053771019	3204_CCE1706_MZmine3_SIRIUS_fixed_15084
2254	C15H21NO7	[M + H]+	C15H21NO7	163.19204001374712	163.19204001374712	0.0	57	0.9845579516008605	0.5586266490578095	0.8156519100952807	-0.4731216801710584		328.13892	135.1335109944921	664_CCE1706_MZmine3_SIRIUS_fixed_1752
2255	C19H22O5	[M + H]+	C19H22O5	163.18122792568545	163.18122792568545	0.0	54	0.8704830053667258	0.6149182560085551	1.6766458465623	-54388.385788076965		331.15365	449.4194984436035	5376_CCE1706_MZmine3_SIRIUS_fixed_27310
2256	C18H20O8	[M + H]+	C18H20O8	163.14742410344536	163.14742410344536	0.0	50	0.7849043231750531	1.2414565808401516	1.4650554965014304	-0.21930619483728092		365.12301	301.99119597673416	3242_CCE1706_MZmine3_SIRIUS_fixed_15314
2257	C24H36O8	[M + Na]+	C24H36O8	163.14036397203907	163.14036397203907	0.0	51	0.8916827852998064	0.966392900186978	2.2578755271137907	3.9279221403264066		475.23211	524.7130107879639	6744_CCE1706_MZmine3_SIRIUS_fixed_31794
2258	C23H28O8	[M + H]+	C23H28O8	163.10461964354775	163.10461964354775	0.0	53	0.8834807881352312	0.27700919349557934	1.2187103502501795	-1.9295883354527483		433.18486	430.84736318911257	5068_CCE1706_MZmine3_SIRIUS_fixed_25816
2259	C19H20N4O5	[M + Na]+	C19H20N4O5	163.01907564394122	163.01907564394122	0.0	49	0.7798857837381388	0.6373703992204391	1.5220797905544816	2.626365077027501		407.13366	257.97529391449757	2496_CCE1706_MZmine3_SIRIUS_fixed_10417
2260	C18H24O7	[M + H]+	C18H24O7	162.98891284303213	162.98891284303213	0.0	52	0.8915662650602408	-0.6385051513451439	2.1833593657401353	0.8947734240478321		353.15980	484.9860191345215	5978_CCE1706_MZmine3_SIRIUS_fixed_29702
2261	C19H29NO4	[M + H]+	C19H29NO4	162.87470976983528	162.87470976983528	0.0	31	0.3451466480446928	1.3803756769620015	1.3803756769620015	-0.9164519861271301		336.21663	197.26449966430664	1502_CCE1706_MZmine3_SIRIUS_fixed_4965
2262	C15H23NO3	[M + H]+	C15H23NO3	162.84376407594655	162.84376407594655	0.0	41	0.5587011053835764	0.7131390704814443	1.7276527755044153	-67665.38899139393		266.17481	143.57023695075668	607_CCE1706_MZmine3_SIRIUS_fixed_1622
2263	C19H24O5	[M + H]+	C19H24O5	162.8141112206399	160.15541022136	2.6587009992798905	54	0.8869384824064469	0.22817300427723244	1.3214859398931542	-108118.16742002196		333.16914	565.6008768081665	7457_CCE1706_MZmine3_SIRIUS_fixed_33618
2264	C18H20N4O4	[M + Na]+	C18H20N4O4	162.81039752602658	162.81039752602658	0.0	54	0.8765479417688176	0.9027994321877199	1.4123044867530066	3.4535954981905355		379.13899	321.2460510799927	3284_CCE1706_MZmine3_SIRIUS_fixed_15636
2265	C27H36O7	[M - H2O + H]+	C27H34O6	162.80782921460707	162.80782921460707	0.0	46	0.3951880351143383	0.459410090676362	1.821808215862659	-39567.46901235325		455.24066	529.6562944818288	6710_CCE1706_MZmine3_SIRIUS_fixed_31731
2266	C15H32O6	[M + H]+	C15H32O6	162.79322729242224	162.79322729242224	0.0	53	0.8538995084861453	0.05730471469908641	1.4546491263942862	-1.6935689696109981		309.22664	323.62140151904873	3409_CCE1706_MZmine3_SIRIUS_fixed_16476
2267	C26H37NO3	[M + H]+	C26H37NO3	162.79036777252384	159.03336510318454	3.7570026693393053	54	0.9481830974257098	1.80574725046981	1.80574725046981	0.4553586966197057		412.28481	571.8487344682217	7521_CCE1706_MZmine3_SIRIUS_fixed_33809
2268	C20H24O6	[M + Na]+	C20H24O6	162.76810607252526	162.76810607252526	0.0	39	0.6024928362275493	0.5697259946441677	1.6826207144342937	-2.9690334474238584		383.14537	166.6667532824249	1041_CCE1706_MZmine3_SIRIUS_fixed_2962
2269	C16H34O6S	[M + Na]+	C16H34O6S	162.65114316468075	162.65114316468075	0.0	56	0.9609613402918592	-1.566570044980394	2.6031259324037035	-2.6666066803773534		377.19582	398.8379273723622	4494_CCE1706_MZmine3_SIRIUS_fixed_22841
2270	C15H18O4	[M + H]+	C15H18O4	162.59756162628935	162.59756162628935	0.0	51	0.8465930846025802	0.6209955010632069	1.045399582564378	-68449.4692690103		263.12742	396.0175817204472	4693_CCE1706_MZmine3_SIRIUS_fixed_23964
2271	C14H26O6	[M + H]+	C14H26O6	162.57592749341376	159.31695034129723	3.2589771521165405	51	0.9253474873988083	1.3214859398931542	1.3987195489082274	-123709.48897025682		291.17966	337.11424112319946	3614_CCE1706_MZmine3_SIRIUS_fixed_17753
2272	C21H28O8	[M + H]+	C21H28O8	162.57055623575235	162.57055623575235	0.0	56	0.9432245922208279	1.112560743611963	1.8780158033932872	-44015.878138687454		409.18560	551.2314250599593	7171_CCE1706_MZmine3_SIRIUS_fixed_32733
2273	C27H34O3	[M + H]+	C27H34O3	162.5640746304106	162.5640746304106	0.0	57	0.9736964957404733	0.07951153323186189	0.3363012351059051	-0.16904730329367793		407.25800	490.8580056727832	5983_CCE1706_MZmine3_SIRIUS_fixed_29715
2274	C10H18O2	[M + H]+	C10H18O2	162.52710490771656	162.52710490771656	0.0	24	0.6629662522202487	1.3039175734531738	1.4594385005765695	0.5955547502393949		171.13806	538.8150215148926	6878_CCE1706_MZmine3_SIRIUS_fixed_32099
2275	C18H29NO7	[M + H]+	C18H29NO7	162.5110380881003	158.67782509662322	3.833212991477059	55	0.922236102435978	1.0535271798979582	1.4434716612518506	0.3910678845083534		372.20182	332.5879955291748	3570_CCE1706_MZmine3_SIRIUS_fixed_17457
2276	C14H20O4	[M + Na]+	C14H20O4	162.51070152307253	159.01560780859407	3.4950937144784575	42	0.731486146095718	-0.35784627293962534	1.4319914350453975	-1.1305434281435456		275.12507	567.8355073928833	7428_CCE1706_MZmine3_SIRIUS_fixed_33525
2277	C22H26O6	[M + H]+	C22H26O6	162.50773939455487	162.50773939455487	0.0	57	0.9349151270749319	0.5304733457011347	1.066810295500483	-46518.99058455501		387.17958	383.69474709033966	4305_CCE1706_MZmine3_SIRIUS_fixed_21794
2278	C16H31N5O6	[M + Na]+	C16H31N5O6	162.5033761330818	162.5033761330818	0.0	37	0.48456470844449306	0.42719281062911746	1.0950510779176068	-3.556992684279226		412.21519	319.6260568499565	3349_CCE1706_MZmine3_SIRIUS_fixed_16078
2279	C17H27NO3	[M + H]+	C17H27NO3	162.47269640164637	162.47269640164637	0.0	42	0.5816186556927299	1.486667627823003	1.727745330144452	-61219.72221664254		294.20574	175.00099897384644	1154_CCE1706_MZmine3_SIRIUS_fixed_3443
2280	C8H17NO4	[M + H]+	C8H17NO4	162.4560346707254	159.37880049124462	3.0772341794807576	46	0.9861659479982119	0.6937466894810619	0.9130322892613579	-93746.19594118309		192.12282	50.29660722508349	340_CCE1706_MZmine3_SIRIUS_fixed_1171
2281	C17H23N5O3	[M + Na]+	C17H23N5O3	162.452115336737	162.452115336737	0.0	34	0.5937579943719623	2.099250618743816	2.3264699632788344	3.3207271963042766		368.17053	260.40000915527344	2457_CCE1706_MZmine3_SIRIUS_fixed_10208
2282	C21H24N4O3	[M + Na]+	C21H24N4O3	162.4058139965439	162.4058139965439	0.0	51	0.837985680958893	1.5379859152401516	1.5896483946900404	2.2098790792588936		403.17495	332.33975172042847	3500_CCE1706_MZmine3_SIRIUS_fixed_16976
2283	C21H33NO4	[M + H]+	C21H33NO4	162.40150231433657	158.97214416536667	3.4293581489699014	41	0.688965591451251	0.8848352543110775	1.1741723790781982	0.870264841012304		364.24855	362.53966420919863	3991_CCE1706_MZmine3_SIRIUS_fixed_20044
2284	C33H52O16	[M + H]+	C33H52O16	162.3903876567699	162.3903876567699	0.0	53	0.8969723059262448	1.1608495294104142	1.4438933269463818	1.9295141529657047		705.33417	643.9490032196045	9084_CCE1706_MZmine3_SIRIUS_fixed_38590
2285	C16H25NO5	[M + H]+	C16H25NO5	162.38859094559294	162.38859094559294	0.0	50	0.9082939986513817	0.7901318391195756	1.4322941961094149	-57694.90496230819		312.17992	266.402006149292	2612_CCE1706_MZmine3_SIRIUS_fixed_11134
2286	C29H52O8	[M + H]+	C29H52O8	162.35324928182087	162.35324928182087	0.0	38	0.6346940917200128	-0.036804492846339985	1.1838410327149738	-1.0360619789446819		529.37295	640.1010131835938	9071_CCE1706_MZmine3_SIRIUS_fixed_38555
2287	C15H20O2	[M + H]+	C15H20O2	162.35257743180264	162.35257743180264	0.0	59	0.9869959463785691	0.14831110401969	0.4567949097065797	-77248.47191513241		233.15343	502.3932593083872	6199_CCE1706_MZmine3_SIRIUS_fixed_30364
2288	C19H43N3O5	[M + Na]+	C19H43N3O5	162.32550701850352	162.32550701850352	0.0	51	0.9647011632571201	0.7106455368181205	0.9963967276248837	-4.98582579545233		416.30742	746.161994934082	10257_CCE1706_MZmine3_SIRIUS_fixed_41276
2289	C18H36N4O2	[M + K]+	C18H36N4O2	162.3176235899427	162.3176235899427	0.0	51	0.9029380902413431	0.7845987460434739	1.2429233061881995	-1.7722078439819013		379.24631	636.7122602462769	9013_CCE1706_MZmine3_SIRIUS_fixed_38416
2290	C19H32O5	[M + Na]+	C19H32O5	162.30671655965747	162.30671655965747	0.0	48	0.7109609609609612	1.9138749787907354	1.9595660720426222	-0.4032798457717758		363.21405	634.7118430864066	8943_CCE1706_MZmine3_SIRIUS_fixed_38209
2291	C14H20O3	[M + H]+	C14H20O3	162.28761392778654	162.28761392778654	0.0	51	1.0	0.7743317158170988	0.8056281742225496	-0.15899838115701556		237.14848	575.3890228271484	7754_CCE1706_MZmine3_SIRIUS_fixed_34445
2292	C19H38O4	[M + H]+	C19H38O4	162.2755652468516	156.17730074450915	6.0982645023424595	53	0.9562345506670019	0.5907452731327595	0.7878771748329297	-0.9433681974926036		331.28397	631.5258964814711	8867_CCE1706_MZmine3_SIRIUS_fixed_38024
2293	C25H38O9	[M + H]+	C25H38O9	162.22676169551323	158.5477164836071	3.679045211906141	50	0.9462396069538924	-0.22481402467628106	0.9706417130366183	-37270.702481694956		483.25806	545.8539962768555	7015_CCE1706_MZmine3_SIRIUS_fixed_32401
2294	C20H22O8	[M + H]+	C20H22O8	162.22432250449972	162.22432250449972	0.0	57	0.9116955373214577	0.24224184574330976	1.2594079524224426	-46047.06638955575		391.13853	302.59150643394383	3333_CCE1706_MZmine3_SIRIUS_fixed_16008
2295	C16H24N4O5	[M + H]+	C16H24N4O5	162.1478859561019	162.1478859561019	0.0	43	0.7059023480398136	0.7826922256583994	1.5665570006943363	0.34961529958557847		353.18207	147.29088824062194	770_CCE1706_MZmine3_SIRIUS_fixed_2016
2296	C24H35NO7	[M + H]+	C24H35NO7	162.0997552764639	162.0997552764639	0.0	40	0.6617840116078217	1.103837393296994	1.9733817755413674	-0.18030938268765317		450.24855	244.03988837264478	2209_CCE1706_MZmine3_SIRIUS_fixed_8764
2297	C13H16O4	[M + Na]+	C13H16O4	162.06392108892206	158.83610563976322	3.2278154491588515	40	0.6657445827570307	1.2675639288469625	1.3997967633180783	-0.8513609142580901		259.09386	477.41801261901855	5768_CCE1706_MZmine3_SIRIUS_fixed_28934
2298	C14H18O2	[M + H]+	C14H18O2	162.0594060747653	158.8315252337728	3.2278808409924995	54	0.8857889098584609	0.2502625389236256	0.686210759515143	-164376.21914378848		219.13801	517.8068829880659	6521_CCE1706_MZmine3_SIRIUS_fixed_31237
2299	C38H53N3O4	[M + H]+	C38H53N3O4	162.04480257009095	162.04480257009095	0.0	57	0.9699183288321999	0.1912772910176615	0.45535385072371565	1.8044652115277702		616.41200	634.2421191930771	8908_CCE1706_MZmine3_SIRIUS_fixed_38124
2300	C24H30O10	[M + H]+	C24H30O10	162.01457807210218	162.01457807210218	0.0	56	0.909718149147409	1.34881597407082	1.8141513819081174	-37586.617258370046		479.19059	378.5871792447609	4236_CCE1706_MZmine3_SIRIUS_fixed_21406
2301	C17H23N5O3	[M + Na]+	C17H23N5O3	161.9658935083889	161.9658935083889	0.0	43	0.7552685248130524	1.7582722238378667	2.0471452827380805	3.5765296379735565		368.17063	235.3070068359375	1960_CCE1706_MZmine3_SIRIUS_fixed_7414
2302	C18H24O	[M + H]+	C18H24O	161.96170730167034	158.41060258372477	3.5511047179455684	56	0.9761511246249638	0.6206594654067065	0.7106455368181205	-140057.45716115547		257.18978	640.5736634041588	9088_CCE1706_MZmine3_SIRIUS_fixed_38601
2303	C19H24O8	[M + H]+	C19H24O8	161.95402628728152	161.95402628728152	0.0	52	0.8878741042574118	0.17989060876962298	1.3177493019822053	0.31293873985204196		381.15451	423.59587132930756	5175_CCE1706_MZmine3_SIRIUS_fixed_26379
2304	C22H36O8	[M + Na]+	C22H36O8	161.94891046560136	161.94891046560136	0.0	54	0.8511615343057806	-0.28155807705262387	1.913280240792691	4.921856414668181		451.23246	570.3484869003296	7577_CCE1706_MZmine3_SIRIUS_fixed_33980
2305	C14H16N6O	[M + Na]+	C14H16N6O	161.92531127001803	161.92531127001803	0.0	42	0.654633944453951	1.4095567122092203	1.532580461521118	1.3488810348202254		307.12819	185.7931201804341	1261_CCE1706_MZmine3_SIRIUS_fixed_3905
2306	C23H28O8	[M + H]+	C23H28O8	161.87332650468224	161.87332650468224	0.0	54	0.8886354906856154	1.1835124323756405	1.6931915456838649	-1.8605994213141996		433.18489	386.15453206548455	4593_CCE1706_MZmine3_SIRIUS_fixed_23402
2307	C24H32O7	[M + H]+	C24H32O7	161.8393446013543	161.8393446013543	0.0	56	0.9539242632462973	0.8606367675708034	1.353070242717747	-0.5533498229268005		433.22184	587.5093644921435	8047_CCE1706_MZmine3_SIRIUS_fixed_35358
2308	C17H24O7	[M + H]+	C17H24O7	161.79901512306674	161.79901512306674	0.0	56	0.9535050928699814	0.6508893108366921	1.1826047926722005	1.0505768422499058		341.15984	320.0539970397949	3485_CCE1706_MZmine3_SIRIUS_fixed_16856
2309	C21H24O10	[M + H]+	C21H24O10	161.7445829007576	161.7445829007576	0.0	50	0.8092267864992917	0.9626235672681493	1.5605988825129047	-1.3125577758546831		437.14365	282.7942346417969	2747_CCE1706_MZmine3_SIRIUS_fixed_12117
2310	C14H21NO6	[M + H]+	C14H21NO6	161.7055422592021	155.95669799556293	5.748844263639179	60	1.0	0.3675451594644649	0.5772761496962205	-60008.68424641057		300.14351	196.31495034531792	1367_CCE1706_MZmine3_SIRIUS_fixed_4427
2311	C17H34N2O5	[M + Na]+	C17H34N2O5	161.66251354611367	161.66251354611367	0.0	37	0.2559791274097695	1.3734067717710665	1.8171718028699113	0.9104969448931721		369.23633	547.4600028991699	7046_CCE1706_MZmine3_SIRIUS_fixed_32471
2312	C15H18N6O2	[M + Na]+	C15H18N6O2	161.6472097264165	159.74437063268232	1.902839093734166	47	0.8288564206375012	1.3510278540790759	1.5997260504813084	1.860528545845512		337.13897	292.39909323070435	2984_CCE1706_MZmine3_SIRIUS_fixed_13542
2313	C23H47NO3	[M + H]+	C23H47NO3	161.56684741649914	161.56684741649914	0.0	52	0.9225602357427626	0.4968831552129064	1.0170321001021199	-0.18495325551568714		386.36280	655.0036382675171	9386_CCE1706_MZmine3_SIRIUS_fixed_39379
2314	C15H19NO7	[M + H]+	C15H19NO7	161.55370555321085	161.55370555321085	0.0	41	0.7408343868520858	1.4546491263942862	1.579551379487394	-0.720795251869326		326.12319	161.15072153210832	830_CCE1706_MZmine3_SIRIUS_fixed_2211
2315	C17H22O5	[M + H]+	C17H22O5	161.52464836750653	161.52464836750653	0.0	51	0.8652889602207159	0.05730471469908641	1.1838410327149738	-3.687563364764831		307.15287	379.387778553064	4482_CCE1706_MZmine3_SIRIUS_fixed_22788
2316	C12H23NO8	[M + H]+	C12H23NO8	161.521849114943	158.49681549106162	3.0250336238813613	55	0.9804581065165037	-0.5032607843979909	1.30606892139466	-3.000158496334772		310.14871	51.11367826300278	300_CCE1706_MZmine3_SIRIUS_fixed_1117
2317	C22H26O8	[M + H]+	C22H26O8	161.51130193820148	161.51130193820148	0.0	58	0.9737025629974171	0.47617542556286996	1.5137244174066504	-85935.33189343379		419.16969	322.75515696976606	3327_CCE1706_MZmine3_SIRIUS_fixed_15968
2318	C17H22N2O6	[M + H]+	C17H22N2O6	161.44185235891285	161.44185235891285	0.0	39	0.5642304327983572	0.7839776594993656	1.5654467025008256	1.9861503330619512		351.15576	149.77227816612074	799_CCE1706_MZmine3_SIRIUS_fixed_2128
2319	C13H24O3	[M + Na]+	C13H24O3	161.44169292006256	155.66228512656042	5.779407793502132	43	0.5912620293461157	0.15963968233886439	0.7701261754433099	-0.2935662279543565		251.16169	573.5431671499631	7550_CCE1706_MZmine3_SIRIUS_fixed_33893
2320	C22H26O9	[M + H]+	C22H26O9	161.41254175414863	161.41254175414863	0.0	52	0.8739598491388716	0.6585434005451215	1.3996718353428836	-41388.88503975804		435.16455	300.70123096445053	3026_CCE1706_MZmine3_SIRIUS_fixed_13805
2321	C20H24O9	[M + H]+	C20H24O9	161.24666961936265	161.24666961936265	0.0	51	0.8471888627194922	0.05303610374954116	1.4747178313443001	0.5375028155410218		409.14953	358.4506457025418	4172_CCE1706_MZmine3_SIRIUS_fixed_21079
2322	C13H18N2O4	[M + H]+	C13H18N2O4	161.22174899648914	161.22174899648914	0.0	52	0.8820967656274894	0.8906430731066515	1.3376049713823155	-0.5707327620712103		267.13378	219.1993902437389	1710_CCE1706_MZmine3_SIRIUS_fixed_6005
2323	C19H26O4	[M + K]+	C19H26O4	161.1981410650518	161.1981410650518	0.0	42	0.4081063729134284	1.2272688162073426	1.4493840214210096	3.3711266700722327		357.14747	625.2328515493637	8732_CCE1706_MZmine3_SIRIUS_fixed_37638
2324	C24H32O7	[M + H]+	C24H32O7	161.1811283756573	161.1811283756573	0.0	59	0.9999999999999999	-1.683784878296946	2.120534371089806	-0.24037629527098953		433.22198	546.4256697893143	6979_CCE1706_MZmine3_SIRIUS_fixed_32310
2325	C18H30N4O4S	[M + H]+	C18H30N4O4S	161.16090137254224	161.16090137254224	0.0	48	0.8133926480917817	1.173426377276832	1.173426377276832	1.2130434483794514		399.20654	629.7810173034668	8830_CCE1706_MZmine3_SIRIUS_fixed_37902
2326	C17H20O3	[M + H]+	C17H20O3	161.15433288230733	161.15433288230733	0.0	56	0.9743868430461208	0.6592616057296263	0.6829944936461066	-1.2938849235394094		273.14817	603.0239868164062	8345_CCE1706_MZmine3_SIRIUS_fixed_36274
2327	C21H34N6O3	[M + H]+	C21H34N6O3	161.12491739028684	158.78434383005387	2.34057356023298	46	0.7998240211174655	3.2761245740872487	3.3987661627330845	1.3494552994681008		419.27708	629.7974967956543	8831_CCE1706_MZmine3_SIRIUS_fixed_37911
2328	C18H30O2S	[M + H]+	C18H30O2S	161.1162360239138	157.59478583706613	3.5214501868476873	43	0.7271307635407247	1.6307283886633985	2.016855510667951	-1.8676511606956998		311.20335	377.8082513809204	4246_CCE1706_MZmine3_SIRIUS_fixed_21443
2329	C20H24O7	[M + H]+	C20H24O7	161.01876952968271	161.01876952968271	0.0	55	0.910999873234999	0.1287978069371737	1.1737993781775151	-47756.46507415043		377.15830	350.46808653342805	3972_CCE1706_MZmine3_SIRIUS_fixed_19919
2330	C15H20O4	[M + Na]+	C15H20O4	160.9652802322991	160.9652802322991	0.0	38	0.516940317956737	-0.07380892598208783	1.0218774101974806	0.4822518255903924		287.12552	343.6723780632019	3709_CCE1706_MZmine3_SIRIUS_fixed_18312
2331	C20H26O7	[M + Na]+	C20H26O7	160.94719291768482	160.94719291768482	0.0	47	0.7257345581972868	1.4718656804919	2.052092131814788	4.2968008297327005		401.15880	378.5629963874817	4297_CCE1706_MZmine3_SIRIUS_fixed_21758
2332	C14H22O3	[M + H]+	C14H22O3	160.93268650320528	160.93268650320528	0.0	49	0.9726051871482593	0.39847504914649334	0.7635693178643982	0.2746408290939848		239.16424	426.230993270874	5009_CCE1706_MZmine3_SIRIUS_fixed_25483
2333	C20H24O6	[M + H]+	C20H24O6	160.88184082803696	158.33126018016065	2.5505806478763065	52	0.8895017725371763	0.05303610374954116	1.3099453101113756	-99735.92002680799		361.16461	342.64109848236643	3668_CCE1706_MZmine3_SIRIUS_fixed_18059
2334	C25H38O9	[M + Na]+	C25H38O9	160.8762851475381	160.8762851475381	0.0	47	0.8059071729957807	1.9155656931104637	1.9155656931104637	2.363518027101579		505.24200	566.3104820251465	7391_CCE1706_MZmine3_SIRIUS_fixed_33421
2335	C17H25NO5	[M + H]+	C17H25NO5	160.8734986528475	160.8734986528475	0.0	44	0.5152957029964641	1.1224572660054584	1.5350782524942004	-55557.61590090797		324.18042	135.89215007882913	574_CCE1706_MZmine3_SIRIUS_fixed_1538
2336	C25H35NO2	[M + H]+	C25H35NO2	160.86777702609896	158.28438187340427	2.583395152694688	40	0.7002942846817077	1.537728154374979	1.6670011152747994	0.6518433265771615		382.27430	400.56831300258636	4598_CCE1706_MZmine3_SIRIUS_fixed_23433
2337	C28H38N2O8	[M + H]+	C28H38N2O8	160.83701235830748	155.33409616550347	5.502916192803998	50	0.8232253648434005	0.5848052877627351	0.9658469148188527	2.216849100517893		531.27127	598.0968868645141	8062_CCE1706_MZmine3_SIRIUS_fixed_35409
2338	C16H22O4	[M + Na]+	C16H22O4	160.71361120000972	157.16622881665475	3.5473823833549782	46	0.7121551985450136	1.4371413913340911	1.7850554119660407	-1.1899919828371692		301.14067	485.04295740276575	5893_CCE1706_MZmine3_SIRIUS_fixed_29401
2339	C16H24N4O5	[M + H]+	C16H24N4O5	160.70813924924786	160.70813924924786	0.0	38	0.5459276018099549	0.36841667876320994	1.2192087933700166	0.7736417040979762		353.18222	167.57799625396729	1008_CCE1706_MZmine3_SIRIUS_fixed_2841
2340	C8H17NO4	[M + H]+	C8H17NO4	160.67483487563172	160.67483487563172	0.0	44	0.792078680244666	-0.06365298951715427	0.5511692050729788	-0.6538603443849973		192.12291	38.36908616765868	121_CCE1706_MZmine3_SIRIUS_fixed_557
2341	C17H24O4	[M + H]+	C17H24O4	160.66292673450775	160.66292673450775	0.0	48	0.87844432192753	0.21699797100772272	0.5659345442509847	-2.5963894488013364		293.17397	495.70018086193215	6063_CCE1706_MZmine3_SIRIUS_fixed_29994
2342	C17H26O3	[M + H]+	C17H26O3	160.5159956284444	157.223321653439	3.2926739750053993	53	0.9645598024594478	0.612951091238108	0.9943172376367595	-64509.781917321496		279.19521	617.0614688272557	8597_CCE1706_MZmine3_SIRIUS_fixed_37213
2343	C12H22O2	[M + H3N + H]+	C12H25NO2	160.5012819602735	160.5012819602735	0.0	43	0.9558436262933454	0.597751307051086	0.7275785044424018	0.7740139445930299		216.19597	401.17924578487873	4603_CCE1706_MZmine3_SIRIUS_fixed_23453
2344	C19H28F3N7O3S	[M + H]+	C19H28F3N7O3S	160.4817907165656	160.4817907165656	0.0	46	0.9049744897959185	0.867683506472261	1.5644944422158371	1.7416035836228592		492.20078	269.1425085067749	2628_CCE1706_MZmine3_SIRIUS_fixed_11247
2345	C9H19NO4	[M + H]+	C9H19NO4	160.45552567408578	160.45552567408578	0.0	49	0.9477984463620964	-0.03888550942274649	0.4682325183814841	-0.007003960520919759		206.13868	38.20483716725832	122_CCE1706_MZmine3_SIRIUS_fixed_568
2346	C14H19NO4	[M + H]+	C14H19NO4	160.45252643942968	160.45252643942968	0.0	53	0.93984203322885	0.6149182560085551	0.7701261754433099	-1.3824089758631624		266.13832	204.33161602546141	1414_CCE1706_MZmine3_SIRIUS_fixed_4604
2347	C16H23NO3	[M + H]+	C16H23NO3	160.40183991760532	160.40183991760532	0.0	40	0.4048201187565491	1.0256953463659357	1.809209740643223	-64747.13614626361		278.17462	151.39050364494324	792_CCE1706_MZmine3_SIRIUS_fixed_2108
