"","Feature.ID","Taxon","Confidence"
"4968","9d4d78f9820dfd5ad4eca30f9caede0c","Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Foettingeriidae",0.708468166569932
"4969","bc6b971311968069d010ebf4e94a8471","Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Spizellomycetales-and-Rhizophlyctidales;Spizellomycetales-and-Rhizophlyctidales_sp.;",0.919241071263655
"4970","e98da32f289a850c9fab7d06cb43fed4","Eukaryota;Alveolata;Ciliophora",0.892071875384717
"4971","d0ee48a91c09e4a177e5ac1f35d1ace6","Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-F;Chrysophyceae_Clade-F_X;Chrysophyceae_Clade-F_X_sp.;",0.977889647084222
"4972","64c11ec61434dc17b0c60aef8a824126","Eukaryota",0.999999999999983
"4973","abebe372436bc967f9e53bf15e8b76d3","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;",0.987433907962792
"4974","e5835cdf9ae6fa6fc27871c74748ca89","Eukaryota",0.999999999999997
"4975","58cc85dee536e0b357f7fc14597c0bf2","Eukaryota;Opisthokonta;Metazoa;Arthropoda",0.791675209384114
"4976","b035f4b518c8948e8c506f156437688b","Eukaryota",0.999999999999999
"4977","851d27e0688a4a27e93534ca51d53725","Eukaryota;Opisthokonta;Metazoa",0.79065416825631
"4978","3579093e0fc8597c93da5ba36d944cd9","Eukaryota;Alveolata;Ciliophora;Spirotrichea;Tintinnida",0.999966443384688
"4979","37b1b5555eeda3a537f8014a8de65833","Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X",0.971343791531561
"4980","9a80d80f308de76bb97c4b0823869d3f","Eukaryota;Rhizaria;Radiolaria;Polycystinea;Nassellaria;Nassellaria_X;Nassellaria_XX;Nassellaria_XX_sp.;",0.910105225502339
"4981","6934af1c93281e985b8a732fec6ae5c1","Eukaryota;Archaeplastida;Chlorophyta;Prasino-Clade-9;Prasino-Clade-9_X;Prasino-Clade-9_XX;Prasino-Clade-9_XXX;Prasino-Clade-9_XXX_sp.;",0.999851204770039
"4982","164d362abcbc751c2f360f6e5438975c","Eukaryota;Archaeplastida;Chlorophyta",0.894198201971134
"4983","d653fab8f5dcb025bfd529421718b424","Eukaryota;Alveolata;Dinoflagellata;Dinophyceae",0.99688402778025
"4984","257228993c5f51dc11f93c935a433e5e","Eukaryota;Alveolata",0.982807468986187
